ID,STATE,BUSINESS_PRODUCT_ID,BUSINESS_ID,CUSTOMER_ID,ADVANCE_AMOUNT,EFFECTIVE_ADVANCE,EFFECTIVE_COLLECTION,FEE_AT_DUE,REPAYMENT_AMOUNT,DUE_DATE,CURRENCY,ADVANCE_DATE,GRACE_PERIOD_ENDS_AT,CREATED_AT,REQUESTED_AT,UPDATED_AT,PAID_AT,VERSION,_FIVETRAN_DELETED,_FIVETRAN_SYNCED,TOTAL
ia-ac8de939-6782-42e9-a5cb-fca2b5b65b04,settlementCompleted,cbbb0201-9d09-4242-93d8-72e63a57b586,WFIIN4JUGW,5690ae86-5acb-4bcb-af03-a7888e5d20dd,15475.21,15475.21,15975.38,455.77,15930.98,2021-11-29 06:00:00.000,USD,2021-09-15 17:35:00.000,2021-12-04 06:00:00.000,2021-09-15 06:00:00.000,2021-09-15 06:00:00.000,2022-01-09 13:31:04.283,2021-12-07 06:00:00.000,86,,2022-01-09 13:43:45.781 +0000,17194.68
ia-bd9cf32b-3781-4129-b06e-8060e906000f,settlementCompleted,rec1RBQt6WidRAzhe,L4OOURHYGH,dfc35b3b-3090-4776-9eea-bc004c23976d,35314.2,35314.2,39238,776.38,36090.58,2021-11-04 06:00:00.000,USD,2021-08-27 06:00:00.000,2021-11-09 06:00:00.000,2021-08-26 06:00:00.000,2021-08-26 06:00:00.000,2022-01-09 13:32:40.103,2021-12-20 06:00:00.000,116,,2022-01-09 13:43:45.795 +0000,39238
ia-c1ad6410-989c-4ece-a6f8-e007b17d3177,paid,recSYshw0lZPJYt5R,O1EQU5SDZ8,bb9922de-e773-4cd3-89f3-6343fd15564e,5342.4,5342.4,5453.95,111.55,5453.95,2021-12-15 06:00:00.000,USD,2021-10-28 06:00:00.000,2021-12-20 06:00:00.000,2021-10-28 06:00:00.000,2021-10-28 06:00:00.000,2022-01-09 13:28:52.115,2021-12-20 06:00:00.000,55,,2022-01-09 13:43:45.745 +0000,5936
ia-b0eb4e2c-6a37-4733-b304-9a79b64d658c,settled,recbK7HJmM0lgEmgG,OCTGQ52WXI,8be46e08-19b3-4d97-9af0-0d9e0a915be3,140.25,140.25,146.27,4.67,144.92,2021-11-30 06:00:00.000,USD,2021-10-01 14:15:00.000,2021-12-05 06:00:00.000,2021-10-01 06:00:00.000,2021-10-01 06:00:00.000,2022-01-09 13:43:01.569,2021-12-21 06:00:00.000,81,,2022-01-09 13:43:45.880 +0000,165
ia-2f8f406a-fab3-4367-aad7-98f1ba1c0e13,settlementCompleted,recuJGM4NxrJTMn0p,L4OOURHYGH,dfc35b3b-3090-4776-9eea-bc004c23976d,32443.75,32443.75,33736.8,692.38,33136.13,2021-10-25 06:00:00.000,USD,2021-08-19 06:00:00.000,2021-10-30 06:00:00.000,2021-08-16 06:00:00.000,2021-08-16 06:00:00.000,2022-02-17 01:28:09.179,2021-12-21 06:00:00.000,122,,2022-02-17 01:28:42.851 +0000,36048.61
ia-9f1ee10e-e219-4911-83ed-aaf2ddc95139,settled,recuJGM4NxrJTMn0p,L4OOURHYGH,dfc35b3b-3090-4776-9eea-bc004c23976d,33547.81,33547.81,34523.91,297.36,33845.17,2021-10-19 06:00:00.000,USD,2021-09-21 22:49:15.525,2021-10-24 06:00:00.000,2021-09-21 06:00:00.000,2021-09-21 06:00:00.000,2022-01-09 13:31:58.697,2021-12-21 06:00:00.000,91,,2022-01-09 13:43:45.894 +0000,37275.34
ia-db111251-3971-4277-8961-5880670d0a70,paid,6999413b-d8a7-482b-92af-b6c5c1fc8479,JTD63CS1MI,82a19bfa-2af2-411a-972d-96b488d0776a,13950,13950,14449.61,0,13950,2021-10-14 06:00:00.000,USD,2021-09-28 02:12:45.744,2021-10-19 06:00:00.000,2021-09-24 06:00:00.000,2021-09-24 06:00:00.000,2022-01-09 13:31:52.934,2021-12-22 06:00:00.000,88,,2022-01-09 13:43:45.790 +0000,15500
ia-6ef54b78-2183-4ac7-b559-8049a8645119,settled,recowfOnxgygZ4WZ7,O1EQU5SDZ8,bb9922de-e773-4cd3-89f3-6343fd15564e,3193.92,3193.92,3279.39,56.88,3250.8,2021-10-25 06:00:00.000,USD,2021-09-14 06:00:00.000,2021-10-30 06:00:00.000,2021-09-14 06:00:00.000,2021-09-14 06:00:00.000,2022-01-09 13:34:19.609,2021-12-23 06:00:00.000,105,,2022-01-09 13:43:45.803 +0000,3548.8
ia-22d9dd2e-e26e-48a9-88b3-a9f7419e8a6b,settled,recowfOnxgygZ4WZ7,O1EQU5SDZ8,bb9922de-e773-4cd3-89f3-6343fd15564e,1993.19,1993.19,2043.59,50.4,2043.59,2021-12-05 06:00:00.000,USD,2021-10-08 21:35:15.241,2021-12-10 06:00:00.000,2021-10-08 06:00:00.000,2021-10-08 06:00:00.000,2022-01-09 13:33:46.728,2021-12-23 06:00:00.000,80,,2022-01-09 13:43:45.800 +0000,2214.65
ia-ff2edcc3-4d39-44e7-95f2-01ba97714581,settled,recowfOnxgygZ4WZ7,O1EQU5SDZ8,bb9922de-e773-4cd3-89f3-6343fd15564e,2137.5,2137.5,2191.55,54.05,2191.55,2021-12-05 06:00:00.000,USD,2021-10-08 21:35:15.241,2021-12-10 06:00:00.000,2021-10-08 06:00:00.000,2021-10-08 06:00:00.000,2022-01-09 13:33:19.147,2021-12-23 06:00:00.000,79,,2022-01-09 13:43:45.799 +0000,2375
ia-8aeba48a-7483-4bd0-8c47-2b054857abb6,paid,recowfOnxgygZ4WZ7,O1EQU5SDZ8,bb9922de-e773-4cd3-89f3-6343fd15564e,31266,31266,32056.58,790.58,32056.58,2021-12-05 06:00:00.000,USD,2021-10-08 21:35:15.241,2021-12-10 06:00:00.000,2021-10-08 06:00:00.000,2021-10-08 06:00:00.000,2022-01-09 13:33:35.428,2021-12-23 06:00:00.000,79,,2022-01-09 13:43:45.800 +0000,34740
ia-43889bf4-b4d3-4694-9e0e-844af154e8bc,paid,rec1RBQt6WidRAzhe,L4OOURHYGH,dfc35b3b-3090-4776-9eea-bc004c23976d,40962.03,40962.03,41573.32,900.55,41862.58,2022-01-12 06:00:00.000,USD,2021-11-04 06:00:00.000,2022-01-17 06:00:00.000,2021-11-03 06:00:00.000,2021-11-03 06:00:00.000,2022-01-09 13:35:05.082,2021-12-23 06:00:00.000,53,,2022-01-09 13:43:45.806 +0000,45513.37
ia-30b5792c-93ac-4846-ac5d-869eab2f4423,paid,rec1RBQt6WidRAzhe,L4OOURHYGH,dfc35b3b-3090-4776-9eea-bc004c23976d,37891.97,37891.97,38270,759.9,38651.87,2021-12-15 20:54:32.000,USD,2021-10-13 23:40:09.059,2021-12-20 06:00:00.000,2021-10-13 06:00:00.000,2021-10-13 06:00:00.000,2022-01-09 13:34:38.513,2021-12-23 06:00:00.000,79,,2022-01-09 13:43:45.900 +0000,42102.19
ia-2a5c4e64-cca4-455c-bfb4-fa5c2a0151d4,settled,rec1RBQt6WidRAzhe,L4OOURHYGH,dfc35b3b-3090-4776-9eea-bc004c23976d,41385.93,41385.93,41805.44,883.22,42269.15,2022-01-25 06:00:00.000,USD,2021-11-19 06:00:00.000,2022-01-30 06:00:00.000,2021-11-18 06:00:00.000,2021-11-18 06:00:00.000,2022-01-09 13:34:53.663,2021-12-23 06:00:00.000,45,,2022-01-09 13:43:45.805 +0000,45984.37
ia-1fdcfd14-0d26-4294-8564-e5ede6bcfbcf,settlementCompleted,reckPmpmEkNcpheJy,6TGPCKRVLX,a0fb7c60-e707-475c-96be-1a47072a1f6a,4032,4032,4480,22.07,4054.07,2021-12-07 02:00:00.000,USD,2021-11-26 17:59:00.000,2021-12-12 02:00:00.000,2021-11-23 06:00:00.000,2021-11-23 06:00:00.000,2022-01-09 13:43:36.401,2021-12-23 06:00:00.000,41,,2022-01-09 13:43:45.923 +0000,4480
ia-2703654b-1ead-45ac-b969-15a08529f426,settlementCompleted,reckPmpmEkNcpheJy,6TGPCKRVLX,a0fb7c60-e707-475c-96be-1a47072a1f6a,2862,2862,3180,17.1,2879.1,2021-12-08 02:00:00.000,USD,2021-11-26 17:59:00.000,2021-12-13 02:00:00.000,2021-11-23 06:00:00.000,2021-11-23 06:00:00.000,2022-01-09 13:36:19.134,2021-12-23 06:00:00.000,40,,2022-01-09 13:43:45.813 +0000,3180
ia-8b6cc373-52c7-4e9e-a753-729bb2a2de09,settlementCompleted,reckPmpmEkNcpheJy,6TGPCKRVLX,a0fb7c60-e707-475c-96be-1a47072a1f6a,3425.76,3425.76,3806.4,23.89,3449.65,2021-12-10 13:00:00.000,USD,2021-11-26 17:59:00.000,2021-12-15 13:00:00.000,2021-11-23 06:00:00.000,2021-11-23 06:00:00.000,2022-01-09 13:36:58.074,2021-12-23 06:00:00.000,41,,2022-01-09 13:43:45.911 +0000,3806.4
ia-28748c93-2d0e-4b77-afaf-8a1f60c1442c,settlementCompleted,reckPmpmEkNcpheJy,6TGPCKRVLX,a0fb7c60-e707-475c-96be-1a47072a1f6a,2862,2862,3180,14.24,2876.24,2021-12-06 15:00:00.000,USD,2021-11-26 17:59:00.000,2021-12-11 15:00:00.000,2021-11-23 06:00:00.000,2021-11-23 06:00:00.000,2022-01-09 13:35:29.976,2021-12-23 06:00:00.000,41,,2022-01-09 13:43:45.808 +0000,3180
ia-de9a9ee6-ea15-4eee-abd2-8916388e67cd,settlementCompleted,reckPmpmEkNcpheJy,6TGPCKRVLX,a0fb7c60-e707-475c-96be-1a47072a1f6a,3539.66,3539.66,3932.96,17.61,3557.27,2021-12-06 13:00:00.000,USD,2021-11-26 17:59:00.000,2021-12-11 13:00:00.000,2021-11-23 06:00:00.000,2021-11-23 06:00:00.000,2022-01-09 13:35:12.136,2021-12-23 06:00:00.000,40,,2022-01-09 13:43:45.904 +0000,3932.96
ia-2b48aa0f-1f16-416c-a81c-1e8101e2b2e4,settlementCompleted,reckPmpmEkNcpheJy,6TGPCKRVLX,a0fb7c60-e707-475c-96be-1a47072a1f6a,3349.8,3349.8,3722,18.34,3368.14,2021-12-07 02:00:00.000,USD,2021-11-26 17:59:00.000,2021-12-12 02:00:00.000,2021-11-23 06:00:00.000,2021-11-23 06:00:00.000,2022-01-09 13:35:36.652,2021-12-23 06:00:00.000,41,,2022-01-09 13:43:45.809 +0000,3722
ia-b8481dde-1840-4a34-a7f6-08e562267b32,settlementCompleted,reckPmpmEkNcpheJy,6TGPCKRVLX,a0fb7c60-e707-475c-96be-1a47072a1f6a,2862,2862,3180,17.1,2879.1,2021-12-08 02:00:00.000,USD,2021-11-26 17:59:00.000,2021-12-13 02:00:00.000,2021-11-23 06:00:00.000,2021-11-23 06:00:00.000,2022-01-09 13:35:46.084,2021-12-23 06:00:00.000,40,,2022-01-09 13:43:45.906 +0000,3180
ia-749c483e-b7d8-4b1c-b702-ecceda9e643d,settlementCompleted,reckPmpmEkNcpheJy,6TGPCKRVLX,a0fb7c60-e707-475c-96be-1a47072a1f6a,3276,3276,3640,27.76,3303.76,2021-12-13 13:00:00.000,USD,2021-11-26 17:59:00.000,2021-12-18 13:00:00.000,2021-11-23 06:00:00.000,2021-11-23 06:00:00.000,2022-01-09 13:36:37.496,2021-12-23 06:00:00.000,43,,2022-01-09 13:43:45.814 +0000,3640
ia-1d23fa59-738f-4e8d-abe8-ed96050c9381,settlementCompleted,reckPmpmEkNcpheJy,6TGPCKRVLX,a0fb7c60-e707-475c-96be-1a47072a1f6a,4104.22,4104.22,4560.24,22.47,4126.69,2021-12-07 02:00:00.000,USD,2021-11-26 17:59:00.000,2021-12-12 02:00:00.000,2021-11-23 06:00:00.000,2021-11-23 06:00:00.000,2022-01-09 13:34:51.503,2021-12-23 06:00:00.000,40,,2022-01-09 13:43:45.805 +0000,4560.24
ia-886483c6-1e10-4c00-97b1-d469061600ba,settlementCompleted,reckPmpmEkNcpheJy,6TGPCKRVLX,a0fb7c60-e707-475c-96be-1a47072a1f6a,3349.8,3349.8,3722,23.36,3373.16,2021-12-10 13:00:00.000,USD,2021-11-26 17:59:00.000,2021-12-15 13:00:00.000,2021-11-23 06:00:00.000,2021-11-23 06:00:00.000,2022-01-09 13:36:06.020,2021-12-23 06:00:00.000,40,,2022-01-09 13:43:45.811 +0000,3722
ia-e5940eb8-8ff1-4117-87e6-c4cf1319dc18,settlementCompleted,reckPmpmEkNcpheJy,6TGPCKRVLX,a0fb7c60-e707-475c-96be-1a47072a1f6a,3853.8,3853.8,4282,28.8,3882.6,2021-12-11 02:00:00.000,USD,2021-11-26 17:59:00.000,2021-12-16 02:00:00.000,2021-11-23 06:00:00.000,2021-11-23 06:00:00.000,2022-01-09 13:36:55.789,2021-12-23 06:00:00.000,42,,2022-01-09 13:43:45.816 +0000,4282
ia-052bddf6-cc40-40ff-b696-a9bdab01a0ea,settlementCompleted,reckPmpmEkNcpheJy,6TGPCKRVLX,a0fb7c60-e707-475c-96be-1a47072a1f6a,3168,3168,3520,22.09,3190.09,2021-12-10 13:00:00.000,USD,2021-11-26 17:59:00.000,2021-12-15 13:00:00.000,2021-11-23 06:00:00.000,2021-11-23 06:00:00.000,2022-01-09 13:33:44.095,2021-12-23 06:00:00.000,43,,2022-01-09 13:43:45.900 +0000,3520
ia-6d031dc6-faff-4d3f-8c3d-11395babcdcc,settlementCompleted,reckPmpmEkNcpheJy,6TGPCKRVLX,a0fb7c60-e707-475c-96be-1a47072a1f6a,2862,2862,3180,17.1,2879.1,2021-12-08 02:00:00.000,USD,2021-11-26 17:59:00.000,2021-12-13 02:00:00.000,2021-11-23 06:00:00.000,2021-11-23 06:00:00.000,2022-01-09 13:34:10.930,2021-12-23 06:00:00.000,41,,2022-01-09 13:43:45.802 +0000,3180
ia-0f4260cb-da06-448c-acb8-7d88f98efd01,settlementCompleted,reckPmpmEkNcpheJy,6TGPCKRVLX,a0fb7c60-e707-475c-96be-1a47072a1f6a,2862,2862,3180,19.95,2881.95,2021-12-10 13:00:00.000,USD,2021-11-26 17:59:00.000,2021-12-15 13:00:00.000,2021-11-23 06:00:00.000,2021-11-23 06:00:00.000,2022-01-09 13:33:56.406,2021-12-23 06:00:00.000,43,,2022-01-09 13:43:45.901 +0000,3180
ia-154de704-bfb8-4372-a30d-d18dc5fcb90a,settlementCompleted,reckPmpmEkNcpheJy,6TGPCKRVLX,a0fb7c60-e707-475c-96be-1a47072a1f6a,2671.2,2671.2,2968,13.29,2684.49,2021-12-06 16:00:00.000,USD,2021-11-26 17:59:00.000,2021-12-11 16:00:00.000,2021-11-23 06:00:00.000,2021-11-23 06:00:00.000,2022-01-09 13:34:26.316,2021-12-23 06:00:00.000,46,,2022-01-09 13:43:45.803 +0000,2968
ia-c5adffbb-5c83-4d0d-b116-0082f25a8fca,settlementCompleted,reckPmpmEkNcpheJy,6TGPCKRVLX,a0fb7c60-e707-475c-96be-1a47072a1f6a,2671.2,2671.2,2968,13.29,2684.49,2021-12-06 13:00:00.000,USD,2021-11-26 17:59:00.000,2021-12-11 13:00:00.000,2021-11-23 06:00:00.000,2021-11-23 06:00:00.000,2022-01-09 13:34:08.807,2021-12-23 06:00:00.000,40,,2022-01-09 13:43:45.801 +0000,2968
ia-1f2f597f-1c78-4db2-8b0a-c5f766144336,settlementCompleted,reckPmpmEkNcpheJy,6TGPCKRVLX,a0fb7c60-e707-475c-96be-1a47072a1f6a,2772,2772,3080,13.79,2785.79,2021-12-06 13:00:00.000,USD,2021-11-26 17:59:00.000,2021-12-11 13:00:00.000,2021-11-23 06:00:00.000,2021-11-23 06:00:00.000,2022-01-09 13:34:44.423,2021-12-23 06:00:00.000,42,,2022-01-09 13:43:45.804 +0000,3080
ia-5e936a63-3948-4983-897e-f246e4e21cfe,settlementCompleted,reckPmpmEkNcpheJy,6TGPCKRVLX,a0fb7c60-e707-475c-96be-1a47072a1f6a,4529.52,4529.52,5032.8,31.58,4561.1,2021-12-10 13:00:00.000,USD,2021-11-26 17:59:00.000,2021-12-15 13:00:00.000,2021-11-23 06:00:00.000,2021-11-23 06:00:00.000,2022-01-09 13:34:57.654,2021-12-23 06:00:00.000,42,,2022-01-09 13:43:45.903 +0000,5032.8
ia-90d757a6-22a5-4239-b4ed-3ce5820be673,paid,recuJGM4NxrJTMn0p,L4OOURHYGH,dfc35b3b-3090-4776-9eea-bc004c23976d,39345.88,39345.88,39933.05,852.35,40198.23,2022-01-25 06:00:00.000,USD,2021-11-18 17:42:00.000,2022-01-30 06:00:00.000,2021-11-18 06:00:00.000,2021-11-18 06:00:00.000,2022-01-09 13:43:08.870,2022-01-04 06:00:00.000,56,,2022-01-09 13:43:45.881 +0000,43717.64
ia-e5ddf841-e045-4504-b399-7498d2630272,settlementCompleted,recqbM0tiiOD6lJsf,O1EQU5SDZ8,bb9922de-e773-4cd3-89f3-6343fd15564e,4303.04,4303.04,4338.38,76.63,4379.67,2022-01-26 06:00:00.000,USD,2021-12-16 23:30:37.325,2022-01-31 06:00:00.000,2021-12-16 06:00:00.000,2021-12-16 06:00:00.000,2022-01-09 13:37:17.511,2022-01-04 06:00:00.000,34,,2022-01-09 13:43:45.817 +0000,4781.16
ia-3fb3e57b-d043-4d62-80b6-970e4ff85466,settlementCompleted,rec1RBQt6WidRAzhe,L4OOURHYGH,dfc35b3b-3090-4776-9eea-bc004c23976d,38031.89,38031.89,40824.9,799.4,38831.29,2021-12-19 00:02:37.000,USD,2021-10-13 23:40:09.059,2021-12-24 06:00:00.000,2021-10-13 06:00:00.000,2021-10-13 06:00:00.000,2022-01-09 13:49:02.735,2021-11-23 06:00:00.000,45,,2022-01-09 13:58:42.996 +0000,42257.65
ia-08dd6161-a69b-40f7-bdfe-2e1520d3249a,settlementCompleted,recuJGM4NxrJTMn0p,L4OOURHYGH,dfc35b3b-3090-4776-9eea-bc004c23976d,35590.62,35590.62,39545.13,748.09,36338.71,2021-12-06 06:00:00.000,USD,2021-09-30 20:53:37.414,2021-12-11 06:00:00.000,2021-09-30 06:00:00.000,2021-09-30 06:00:00.000,2022-01-09 13:48:49.683,2021-11-29 06:00:00.000,61,,2022-01-09 13:58:43.080 +0000,39545.13
ia-2bb66416-7240-47bc-a01f-0e0d9c8ad4de,rejected,94856cf5-7a31-48c5-8fbc-47657e89a96e,XYKBGYRKZC,9a016308-5d8c-45c7-83cf-8dfb5dfe91a4,3174.96,,0,35.74,3210.7,2021-11-29 06:00:00.000,USD,,2021-12-04 06:00:00.000,2021-11-03 06:00:00.000,2021-11-03 06:00:00.000,2022-01-09 13:47:45.268,,3,,2022-01-09 13:58:43.078 +0000,3527.73
ia-8d0cb4bf-b4f4-46cd-a355-d52db2ef4be4,rejected,94856cf5-7a31-48c5-8fbc-47657e89a96e,XYKBGYRKZC,9a016308-5d8c-45c7-83cf-8dfb5dfe91a4,4883.26,,0,54.97,4938.23,2021-11-29 06:00:00.000,USD,,2021-12-04 06:00:00.000,2021-11-03 06:00:00.000,2021-11-03 06:00:00.000,2022-01-09 13:47:08.070,,3,,2022-01-09 13:58:43.077 +0000,5425.84
ia-6381fffc-7a44-4343-b2d6-f6e4404f16d3,rejected,94856cf5-7a31-48c5-8fbc-47657e89a96e,XYKBGYRKZC,9a016308-5d8c-45c7-83cf-8dfb5dfe91a4,2984.11,,0,33.59,3017.7,2021-11-29 06:00:00.000,USD,,2021-12-04 06:00:00.000,2021-11-03 06:00:00.000,2021-11-03 06:00:00.000,2022-01-09 13:46:00.828,,4,,2022-01-09 13:58:42.981 +0000,3315.68
ia-38889a43-ac6d-4c06-b090-40b805997167,rejected,94856cf5-7a31-48c5-8fbc-47657e89a96e,XYKBGYRKZC,9a016308-5d8c-45c7-83cf-8dfb5dfe91a4,4861.35,,0,54.72,4916.07,2021-11-29 06:00:00.000,USD,,2021-12-04 06:00:00.000,2021-11-03 06:00:00.000,2021-11-03 06:00:00.000,2022-01-09 13:46:06.551,,3,,2022-01-09 13:58:42.981 +0000,5401.5
ia-8f5ddb7b-e1e7-498e-ba0b-50ef2278f891,rejected,94856cf5-7a31-48c5-8fbc-47657e89a96e,XYKBGYRKZC,9a016308-5d8c-45c7-83cf-8dfb5dfe91a4,3379.27,,0,38.04,3417.31,2021-11-29 06:00:00.000,USD,,2021-12-04 06:00:00.000,2021-11-03 06:00:00.000,2021-11-03 06:00:00.000,2022-01-09 13:46:35.377,,4,,2022-01-09 13:58:42.986 +0000,3754.74
ia-2fdf8d82-1277-4ebc-8dc0-30c2adbe3f5a,rejected,94856cf5-7a31-48c5-8fbc-47657e89a96e,XYKBGYRKZC,9a016308-5d8c-45c7-83cf-8dfb5dfe91a4,3078.95,,0,34.66,3113.61,2021-11-29 06:00:00.000,USD,,2021-12-04 06:00:00.000,2021-11-03 06:00:00.000,2021-11-03 06:00:00.000,2022-01-09 13:46:38.435,,4,,2022-01-09 13:58:42.986 +0000,3421.06
ia-8c5281a2-c05f-4fd6-8d19-73755d0d94b6,rejected,94856cf5-7a31-48c5-8fbc-47657e89a96e,XYKBGYRKZC,9a016308-5d8c-45c7-83cf-8dfb5dfe91a4,3289.27,,0,37.03,3326.29,2021-11-29 06:00:00.000,USD,,2021-12-04 06:00:00.000,2021-11-03 06:00:00.000,2021-11-03 06:00:00.000,2022-01-09 13:47:28.493,,4,,2022-01-09 13:58:43.077 +0000,3654.74
ia-223c324b-0a64-4451-94f2-4132676250fd,rejected,94856cf5-7a31-48c5-8fbc-47657e89a96e,XYKBGYRKZC,9a016308-5d8c-45c7-83cf-8dfb5dfe91a4,1932.67,,0,21.76,1954.42,2021-11-29 06:00:00.000,USD,,2021-12-04 06:00:00.000,2021-11-03 06:00:00.000,2021-11-03 06:00:00.000,2022-01-09 13:45:38.987,,3,,2022-01-09 13:58:43.073 +0000,2147.41
ia-68777138-e040-43f7-afa5-fd877d1a4ce6,rejected,94856cf5-7a31-48c5-8fbc-47657e89a96e,XYKBGYRKZC,9a016308-5d8c-45c7-83cf-8dfb5dfe91a4,4874.68,,0,54.87,4929.55,2021-11-29 06:00:00.000,USD,,2021-12-04 06:00:00.000,2021-11-03 06:00:00.000,2021-11-03 06:00:00.000,2022-01-09 13:46:17.129,,3,,2022-01-09 13:58:43.072 +0000,5416.31
ia-84a21077-1859-45f2-a0e1-e7995c5dd8c0,rejected,94856cf5-7a31-48c5-8fbc-47657e89a96e,XYKBGYRKZC,9a016308-5d8c-45c7-83cf-8dfb5dfe91a4,2846.99,,0,32.05,2879.04,2021-11-29 06:00:00.000,USD,,2021-12-04 06:00:00.000,2021-11-03 06:00:00.000,2021-11-03 06:00:00.000,2022-01-09 13:46:52.134,,4,,2022-01-09 13:58:42.987 +0000,3163.32
ia-495043de-b979-4d3e-b426-1e40e0037674,rejected,94856cf5-7a31-48c5-8fbc-47657e89a96e,XYKBGYRKZC,9a016308-5d8c-45c7-83cf-8dfb5dfe91a4,3700.18,,0,41.65,3741.83,2021-11-29 06:00:00.000,USD,,2021-12-04 06:00:00.000,2021-11-03 06:00:00.000,2021-11-03 06:00:00.000,2022-01-09 13:45:59.279,,4,,2022-01-09 13:58:43.074 +0000,4111.31
ia-987eb651-468e-47fa-b538-f1f8758a7725,rejected,94856cf5-7a31-48c5-8fbc-47657e89a96e,XYKBGYRKZC,9a016308-5d8c-45c7-83cf-8dfb5dfe91a4,2936.99,,0,33.06,2970.05,2021-11-29 06:00:00.000,USD,,2021-12-04 06:00:00.000,2021-11-03 06:00:00.000,2021-11-03 06:00:00.000,2022-01-09 13:46:02.407,,3,,2022-01-09 13:58:42.981 +0000,3263.32
ia-904871de-bd4a-44f9-91cd-edfc924dcf85,rejected,94856cf5-7a31-48c5-8fbc-47657e89a96e,XYKBGYRKZC,9a016308-5d8c-45c7-83cf-8dfb5dfe91a4,2988.95,,0,33.65,3022.6,2021-11-29 06:00:00.000,USD,,2021-12-04 06:00:00.000,2021-11-03 06:00:00.000,2021-11-03 06:00:00.000,2022-01-09 13:46:36.923,,3,,2022-01-09 13:58:42.986 +0000,3321.06
ia-17a3af55-7f26-4dc6-912d-d110fad57532,rejected,94856cf5-7a31-48c5-8fbc-47657e89a96e,XYKBGYRKZC,9a016308-5d8c-45c7-83cf-8dfb5dfe91a4,4341.86,,0,48.88,4390.74,2021-11-29 06:00:00.000,USD,,2021-12-04 06:00:00.000,2021-11-03 06:00:00.000,2021-11-03 06:00:00.000,2022-01-09 13:46:50.572,,3,,2022-01-09 13:58:43.077 +0000,4824.29
ia-8b309ea7-956a-47e2-9e80-0abf169716b4,rejected,94856cf5-7a31-48c5-8fbc-47657e89a96e,XYKBGYRKZC,9a016308-5d8c-45c7-83cf-8dfb5dfe91a4,4796.48,,0,53.99,4850.47,2021-11-29 06:00:00.000,USD,,2021-12-04 06:00:00.000,2021-11-03 06:00:00.000,2021-11-03 06:00:00.000,2022-01-09 13:46:33.832,,3,,2022-01-09 13:58:42.985 +0000,5329.42
ia-f195ec1f-da16-4188-9cf5-b84fbb57f20e,rejected,fb036c59-6d95-4beb-9d8d-f9a801755e48,WFIIN4JUGW,5690ae86-5acb-4bcb-af03-a7888e5d20dd,1211.08,,0,26.25,1237.32,2022-01-25 06:00:00.000,USD,,2022-01-30 06:00:00.000,2021-11-10 06:00:00.000,2021-11-10 06:00:00.000,2022-01-09 13:45:02.079,,3,,2022-01-09 13:58:42.975 +0000,1345.64
ia-32121bf4-bb34-4a88-a083-092acecd2a19,settlementCompleted,rec1RBQt6WidRAzhe,L4OOURHYGH,dfc35b3b-3090-4776-9eea-bc004c23976d,36673.88,36673.88,40748.76,806.28,37480.16,2021-11-15 06:00:00.000,USD,2021-09-07 06:00:00.000,2021-11-20 06:00:00.000,2021-09-06 06:00:00.000,2021-09-06 06:00:00.000,2022-01-09 13:45:43.582,2021-11-18 06:00:00.000,74,,2022-01-09 13:58:42.980 +0000,40748.76
ia-cf3d0314-5469-45d3-ab51-c4172ed25a5a,settlementCompleted,reckPmpmEkNcpheJy,6TGPCKRVLX,a0fb7c60-e707-475c-96be-1a47072a1f6a,3450.6,3450.6,3834,51.76,3502.36,2021-11-25 06:00:00.000,USD,2021-10-25 17:15:16.410,2021-11-30 06:00:00.000,2021-10-22 06:00:00.000,2021-10-22 06:00:00.000,2022-01-09 13:44:21.923,2021-11-19 06:00:00.000,28,,2022-01-09 13:58:42.970 +0000,3834
ia-5cd60023-24ee-4bbd-83d8-4c2bad2e9f85,settlementCompleted,reckPmpmEkNcpheJy,6TGPCKRVLX,a0fb7c60-e707-475c-96be-1a47072a1f6a,2444.26,2444.26,2715.84,39.13,2483.39,2021-10-26 06:00:00.000,USD,2021-09-23 00:37:26.186,2021-10-31 06:00:00.000,2021-09-22 06:00:00.000,2021-09-22 06:00:00.000,2022-01-09 13:46:42.357,2021-11-19 06:00:00.000,64,,2022-01-09 13:58:42.985 +0000,2715.84
ia-ed648100-274f-40cb-9993-baef65eb2753,settlementCompleted,reckPmpmEkNcpheJy,6TGPCKRVLX,a0fb7c60-e707-475c-96be-1a47072a1f6a,3078,3078,3420,49.27,3127.27,2021-10-26 06:00:00.000,USD,2021-09-23 00:37:26.186,2021-10-31 06:00:00.000,2021-09-22 06:00:00.000,2021-09-22 06:00:00.000,2022-01-09 13:50:41.475,2021-11-19 06:00:00.000,63,,2022-01-09 13:58:43.013 +0000,3420
ia-af26e8ae-a689-4f91-8203-2b5cf996c15e,settlementCompleted,reckPmpmEkNcpheJy,6TGPCKRVLX,a0fb7c60-e707-475c-96be-1a47072a1f6a,2862,2862,3180,45.81,2907.81,2021-10-26 06:00:00.000,USD,2021-09-23 00:37:26.186,2021-10-31 06:00:00.000,2021-09-22 06:00:00.000,2021-09-22 06:00:00.000,2022-01-09 13:50:11.682,2021-11-19 06:00:00.000,63,,2022-01-09 13:58:43.008 +0000,3180
